1949;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;585;96
1950;Miss;Red;;10;8
1951;Full Swing;White;Moves one Pokémon that is both adjacent to this Pokémon and not its battle opponent to a point three steps away. That Pokémon gains Wait.;352;28
1952;Dodge;Blue;;10;8
1953;Smash;White;;308;28
1954;Miss;Red;;10;8
1955;Ula'Ula Wish;Blue;You may select one opposing Pokémon. If you do, exclude this Pokémon from the duel. The selected Pokémon and opposing Pokémon with the same name have no Abilities until the end of the Duel;10;20
1956;Guardian of Alola;Z-Move;Pokémon that are knocked out by this attack are temporarily excluded from the duel, moving to their P.C. 5 turns later.;503;96
1957;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;459;96
1958;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;417;96
1959;;Red;;10;4
1960;Aqua Jet;Gold;;437;20
1961;Sparkling Aria;White;Removes the burned condition from all Pokémon. Fire-type Pokémon on the field spin. Those that spin White Attacks gain Wait 3;580;32
1962;Balloon Flight;Blue;In this Pokémon's next battle, it cannot be knocked out.;10;20
1963;Sing;Purple;The battle opponent falls asleep;291;20
1964;Oceanic Operetta;Z-Move;All opposing Pokémon on the field spin. Those that spin Blue Attacks are knocked out.;576;96
1965;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;451;96
1966;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;420;96
1967;Miss;Red;;10;8
1968;Dazzling Gleam;White;If there is a different opponent Pokémon on a surrounding spot, that Pokémon must spin again - If it misses, it is knocked out.;551;32
1969;Miss;Red;;10;4
1970;Muddy Water;Purple;The battle opponent and one neighbour Pokémon directly behind it are knocked 1 step back and gain Wait;342;32
1971;Miss;Red;;10;8
1972;Poni Wish;Blue;You may select one opposing Pokémon. If you do, this Pokémon and the selected opposing Pokémon are excluded from the duel.;10;12
1973;Guardian of Alola;Z-Move;Pokémon that are knocked out by this attack are temporarily excluded from the duel, moving to their P.C. 5 turns later.;402;96
1974;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;598;96
1975;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;408;96
1976;Miss;Red;;10;4
1977;Dazzling Gleam;White;Opposing Pokémon adjacent to this Pokémon spin, and if they spin a Gold Attack then they are knocked out.;587;40
1978;Fleur Cannon;White;If the battle opponent is knocked out, this Pokémon returns to its start-of-the-duel state (excluding evolution and special conditions);467;28
1979;Miss;Red;;10;4
1980;Shift Gear;Blue;Until the end of the duel, this Pokémon's MP becomes 3 and its Blue Attacks become Misses;10;20
1981;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;372;96
1982;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;438;96
1983;Dodge;Blue;;10;4
1984;Extrasensory;White;;470;32
1985;Miss;Red;;10;4
1986;Freeze-Dry;White;Deals +50 damage if the battle opponent is a Water-type Pokémon. T he battle opponent and all opposing Pokémon adjacent to it spin, and if they spin a Blue attack, they become frozen.;563;20
1987;Dodge;Blue;;10;4
1988;Icy Wind;Purple;All adjacent Pokémon on the field that are not Fire, Water, Ice or Steel-type spin. Attach MP - 1 markers to those that spin White Attacks;270;32
1989;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;312;96
1990;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;429;96
1991;Miss;Red;;10;4
1992;Shock Blast;White;If the battle opponent spins an Attack of 101 or more damage, the battle opponent is knocked out;376;44
1993;Thunder Wave;Purple;The battle opponent becomes paralyzed;311;48
1994;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;579;96
1995;Tri Attack;White;If this Pokémon is knocked out, the battle opponent becomes paralyzed, burned or frozen.;506;24
1996;Dodge;Blue;;10;8
1997;Tri Attack;White;If this Pokémon is knocked out, the battle opponent becomes paralyzed, burned or frozen.;306;24
1998;Dodge;Blue;;10;8
1999;Tri Attack;White;If this Pokémon is knocked out, the battle opponent becomes paralyzed, burned or frozen.;486;24
2000;Miss;Red;;10;8
2001;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;538;96
2002;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;436;96
2003;Miss;Red;;10;12
2004;Nuzzle;White;If this Pokémon is knocked out, the battle opponent becomes paralyzed.;409;32
2005;Dosdge;Blue;;10;12
2006;Electro Ball;White;;420;40
2007;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;402;96
2008;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;389;96
2009;Miss;Red;;10;4
2010;Splash;White;;438;8
2011;Cosmic Power;Blue;Wile this Pokémon is on the field, this Pokémon gains +1MP and Purple Attacks gain ☆. This effect is not cumulative;10;32
2012;Splash;White;;346;12
2013;Teleport;Purple;This Pokémon moves 2 steps away.;392;40
2014;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;405;96
2015;Swords Dance;White;Spin again until an attack other than Swords Dance is spun. Damage Attacks deal x2 damage;10;24
2016;Flying Blow;White;This Pokémon jumps over its battle opponent and lands one step away from the opponent;554;40
2017;Aqua Jet;Gold;;400;24
2018;Miss;Red;;10;8
2019;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;525;96
2020;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;377;96
2021;Miss;Red;;10;4
2022;Bullet Punch;Gold;;328;28
2023;Tractor Beam;Blue;Move one other Steel-type Pokémon within 2 steps of this Pokémon to a point not more than 1 or 2 steps away from this Pokémon;10;16
2024;Metal Claw;White;;579;32
2025;Tractor Beam;Blue;Move one other Steel-type Pokémon within 2 steps of this Pokémon to a point not more than 1 or 2 steps away from this Pokémon;10;16
2026;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;597;96
2027;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;499;96
2028;Miss;Red;;10;4
2029;Nebby's Power;Purple;You may move one of yourPokémon in Ultra Space or one of your Solgaleo or Lunala next to this Pokémon. If you do, this Pokémon evolves. If it cannot evolve, this Pokémon is knocked out.;271;28
2030;Dodge;Blue;;10;16
2031;Teleport;Purple;This Pokémon moves 2 steps away.;350;32
2032;Splash;White;;579;16
2033;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;334;96
2034;Confuse Ray;Purple;The battle opponent becomes confused.;364;28
2035;Shadow Sneak;Gold;;412;32
2036;Will-O-Wisp;Purple;The battle opponent becomes burned.;265;28
2037;Miss;Red;;10;8
2038;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;499;96
2039;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;381;96
2040;Miss;Red;;10;8
2041;Curse;Purple;Attach a Curse marker to the battle opponent. (A Pokémon that is knocked out in this condition is excluded from the duel.);10;20
2042;Shadow Claw;White;;578;24
2043;Miss;Red;;10;4
2044;Play Rough;White;On your next turn, your opponent cannot use plates.;370;40
2045;Let's Snuggle Forever;Z-Move;Moves the battle opponent to its P.C. The battle opponent is not knocked out;552;96
2046;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;528;96
2047;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;440;96
2048;Miss;Red;;10;8
2049;Leaf Blade;White;Spin again - if Leaf Blade is spun, it deals +50 damage;450;56
2050;Miss;Red;;10;4
2051;Swinging Throw;Purple;Spin for an opposing Pokémon within 2 steps. If the result is anything other than a Blue Attack, knock it out.;267;28
2052;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;318;96
2053;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;542;96
2054;Miss;Red;;10;8
2055;Playful Punch;White;Knocks the battle opponent back as far as it can move in a straight line. The battle opponent gains Wait.;10;40
2056;Miss;Red;;10;8
2057;Fake Out;Purple;This Pokémon switches places with its battle opponent;351;24
2058;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;478;96
2059;Miss;Red;;10;12
2060;Hydro Pump;White;;517;28
2061;Grass Knot;White;If the battle opponent's Attack is 120 damage or higher, the opponent is knocked out instead of this Pokémon.;576;28
2062;Lively Dance;Purple;All Pokémon on the field spin. Those that spin White Attacks gain Wait;306;28
2063;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;426;96
2064;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;311;96
2065;Miss;Red;;10;4
2066;Revert;Blue;This Pokémon can change form to one of your Rotom;10;12
2067;Discharge;White;;586;24
2068;Revert;Blue;This Pokémon can change form to one of your Rotom;10;12
2069;Leaf Storm;White;This attack becomes a Miss for the next turn;447;44
2070;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;370;96
2071;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;596;96
2072;Miss;Red;;10;8
2073;Balloon Dance;Purple;Opposing Pokémon on the field spin. Those that spin a Purple Attack gain Wait.;338;28
2074;Aqua Jet;Gold;;473;40
2075;Miss;Red;;10;4
2076;Sing;Purple;The battle opponent falls asleep.;293;16
2077;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;354;96
2078;Aqua Jet;Gold;;338;20
2079;Play Rough;White;On the next turn, your opponent cannot use plates.;328;32
2080;Belly Drum;Purple;Attaches a Final Song marker to all Pokémon within 2 steps. Pokémon with that marker are knocked out 5 turns later. Your Pokémon that have Belly Drum deal +50 damage while that Pokémon is on the field.;285;28
2081;Miss;Red;;10;16
2082;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;439;96
2083;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;442;96
2084;Miss;Red;;10;8
2085;Guide Light;Purple;One Bug-type Pokémon on the field, or one other Pokémon within 3 steps moves 1 step. That Pokémon gains wait;344;32
2086;Dodge;Blue;;10;4
2087;Thunderbolt;White;;374;52
2088;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;365;96
2089;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;395;96
2090;Miss;Red;;10;4
2091;Revert;Blue;This Pokémon can change form to one of your Rotom.;10;12
2092;Discharge;White;;435;24
2093;Revert;Blue;This Pokémon can change form to one of your Rotom.;10;12
2094;Hydro Pump;White;;477;44
2095;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;483;96
2096;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;422;96
2097;Dig;Purple;You can move this Pokémon to an open slot next to an adjacent figure (or adjacent figures in succession to the first);315;32
2098;Protect;Blue;This Pokémon gains Wait;10;24
2099;Bug Bite;White;Return the battle opponent to its start-of-the-duel state excluding evolution and any special conditions;328;32
2100;Miss;Red;;10;8
2101;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;374;96
2102;Light Screen;Purple;;354;28
2103;Protect;Blue;This Pokémon gains Wait;10;32
2104;Mud Shot;White;Attach MP-1 marker to the battle opponent.;307;28
2105;Miss;Red;;10;8
2106;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;531;96
2107;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;306;96
2108;Air Slash;White;The battle opponent gains Wait;333;24
2109;Welcome Dance;Purple;You may move one Pokémon that is on your bench within its MP range. The moved Pokémon gains Wait.;294;36
2110;Roost;Blue;This Pokémon recovers from all status effects. In exchange, it must then Wait 3.;10;24
2111;Miss;Red;;10;12
2112;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;358;96
2113;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;455;96
2114;Dodge;Blue;;10;24
2115;Sand Attack;Purple;The battle opponent now has Wait.;258;36
2116;Aqua Jet;Gold;;302;24
2117;Miss;Red;;10;12
2118;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;595;96
2119;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;581;96
2120;Miss;Red;;10;4
2121;Electromagnetic Blaster;White;If there is an Electric-type Pokémon next to this Pokémon, +50 damage;562;68
2122;Dodge;Blue;;10;24
2123;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;568;96
2124;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;498;96
2125;Air Cutter;White;;477;24
2126;Alluring Dance;Purple;The battle opponent and opposing Pokémon adjacent to it become confused.;326;36
2127;Roost;Blue;This Pokémon recovers from all status effects. In exchange, it must then Wait 3.;10;24
2128;Miss;Red;;10;12
2129;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;468;96
2130;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;326;96
2131;Miss;Red;;10;8
2132;Will-O-Wisp;Purple;The battle opponent becomes burned.;285;56
2133;Miss;Red;;10;8
2134;Ember;White;;370;24
2135;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;599;96
2136;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;459;96
2137;;Red;;10;4
2138;Branded;Purple;If the battle opponent is burned, attach a Branded marker to the battle opponent. The effects of abilities of Branded Pokémon that increase or decrease Attack damage are nullified;310;20
2139;Miss;Red;;10;4
2140;Will-O-Wisp;Purple;The battle opponent becomes burned.;285;28
2141;Miss;Red;;10;4
2142;Flamethrower;White;If this Pokémon is knocked out, the battle opponent becomes burned.;479;36
2143;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;561;96
2144;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;582;96
2145;Miss;Red;;10;4
2146;Shadow Sneak;Gold;;312;12
2147;Belch;Purple;The battle opponent is knocked 1 step back. If the battle opponent is a Fairy-type Pokémon, it is moved to the bench.;271;28
2148;Shadow Sneak;Gold;;445;12
2149;Miss;Red;;10;4
2150;Crunch;White;;419;36
2151;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;316;96
2152;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;392;96
2153;Miss;Red;;10;8
2154;Sludge Bomb;White;If this Pokémon is knocked out, all Pokémon within 2 steps become poisoned.;400;48
2155;Miss;Red;;10;8
2156;Clinging Gas;Purple;Poisons and attaches a Clinging Gas marker to an opposing Pokémon within 2 steps. The effects of Abilities of Pokémon with that marker that decrease Attack damage are nullified;278;32
2157;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;302;96
2158;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;301;96
2159;Peck;White;;441;36
2160;Refined Dance;White;The battle opponent gains Wait 3. If this Pokémon is knocked out, the battle opponent gains a Curse marker.;457;24
2161;Roost;Blue;This Pokémon recovers from all status effects. In exchange, it must then Wait 3.;10;24
2162;Miss;Red;;10;12
2163;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;432;96
2164;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;417;96
2165;Miss;Red;;10;8
2166;Leafage;White;;538;60
2167;Miss;Red;;10;8
2168;Sucker Punch;Gold;;387;20
2169;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;536;96
2170;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;545;96
2171;Miss;Red;;10;8
2172;Ember;White;;340;60
2173;Miss;Red;;10;8
2174;Scary Face;Purple;The battle opponent is knocked 1 step back (the opponent chooses the point) and gains Wait.;264;20
2175;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;332;96
2176;Miss;Red;;10;12
2177;Bubble Beam;White;;596;28
2178;Grass Knot;White;If the battle opponent's Attack is 120 damage or higher, the opponent is knocked out instead of this Pokémon.;542;28
2179;Sabotage;Purple;The battle opponent gains Wait 3;391;28
2180;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;465;96
2181;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;519;96
2182;Miss;Red;;10;8
2183;Toxic;Purple;The battle opponent becomes noxious;260;24
2184;Clinging Gas;Purple;Poisons and attaches a Clinging Gas marker to an opposing Pokémon within 2 steps. The effects of Abilities of Pokémon with that marker that decrease Attack damage are nullified;293;24
2185;Miss;Red;;10;4
2186;Venoshock;White;Deals x2 damage if the battle opponent is poisoned or noxious;460;36
2187;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;346;96
2188;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;547;96
2189;Air Slash;White;The battle opponent gains Wait.;410;28
2190;Passionate Dance;Purple;You may choose one of your Pokémon on the bench and evolve it. The battle opponent gains Wait.;306;32
2191;Roost;Blue;This Pokémon recovers from all status effects. In exchange, it must then Wait 3.;10;24
2192;Miss;Red;;10;12
2193;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;445;96
2194;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;491;96
2195;Miss;Red;;10;8
2196;Sing;Purple;The battle opponents fall asleep.;287;24
2197;Water Gun;White;;543;40
2198;Miss;Red;;10;8
2199;Dodge;Blue;;10;16
2200;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;578;96
2201;Miss;Red;;10;16
2202;Present;White;The battle opponent, and a succession of opposing Pokémon adjacent to it, spin. Those that spin Blue Attacks are knocked out.;590;40
2203;Miss;Red;;10;16
2204;Take Flight;Blue;This Pokémon is elminated from the duel.;10;24
2205;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;490;96
2206;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;559;96
2207;Miss;Red;;10;12
2208;Hypnosis;Purple;The battle opponent falls asleep.;323;20
2209;Confuse Ray;Purple;The battle opponent becomes confused.;392;20
2210;Miss;Red;;10;12
2211;Earthquake;White;All Pokémon on the field spin, except this one - if they spin a miss, they are knocked out.;418;32
2212;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;422;96
2213;Miss;Red;;10;4
2214;Dodge;Blue;;10;8
2215;Nuzzle;White;If this Pokémon is knocked out, the battle opponent becomes Paralyzed.;465;36
2216;Dodge;Blue;;10;8
2217;Zing Zap;White;The Blue Attacks of the Pokémon hit by this Attack will be misses during the next turn;430;40
2218;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;588;96
2219;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;515;96
2220;Miss;Red;;10;8
2221;Discharge;White;;412;52
2222;Dodge;Blue;;10;4
2223;Double Shock;Purple;This Pokémon and its battle opponent become paralyzed.;325;32
2224;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;507;96
2225;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;436;96
2226;Miss;Red;;10;12
2227;Bubble Beam;White;;394;28
2228;Grass Knot;White;If the battle opponent's Attack is 120 damage or higher, the opponent is knocked out instead of this Pokémon;399;28
2229;Dodge;Blue;;10;28
2230;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;544;96
2231;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;489;96
2232;Miss;Red;;10;4
2233;Fly;Purple;This Pokémon jumps over the battle opponent and lands 1-2 steps away.;362;24
2234;Miss;Red;;10;4
2235;Extreme Speed;Gold;;453;36
2236;Miss;Red;;10;4
2237;Break Energy;White;Your opponent's Energy Plate-based effects are lost;427;24
2238;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;506;96
2239;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;431;96
2240;Miss;Red;;10;4
2241;Dodge;Blue;;10;4
2242;Metal Claw;White;;505;16
2243;Dodge;Blue;;10;4
2244;Hyper Beam;White;If the battle opponent is knocked out, the next turn will always be the other player's;412;24
2245;Dodge;Blue;;10;4
2246;Metal Claw;White;;440;16
2247;Dodge;Blue;;10;4
2248;Bullet Punch;Gold;;495;20
2249;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;472;96
2250;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;343;96
2251;Gust;White;;418;28
2252;Fire Blast;White;;449;32
2253;Rainbow Wing;Purple;This Pokémon moves 2 steps away.;357;24
2254;Miss;Red;;10;12
2255;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;346;96
2256;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;500;96
2257;Miss;Red;;10;8
2258;Hyper Beam;White;If the battle opponent is knocked out, the next turn will always be the other player's;368;52
2259;Miss;Red;;10;8
2260;Storm;Purple;All neighbour Pokémon are moved to the bench and gain Wait.;296;28
2261;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;363;96
2262;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;593;96
2263;Splash;White;;340;48
2264;Flail;White;;579;44
2265;Miss;Red;;10;4
2266;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;397;96
2267;Warp Hole;Purple;Switches the battle opponent for an opposing Pokémon on the field, bench or in a P.C.. Those Pokémon gain Wait 3;313;20
2268;Moonblast;White;;561;36
2269;Blue Hole;Blue;You may exclude this Pokémon and the battle opponent from the duel;10;32
2270;Miss;Red;;10;8
2271;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;317;96
2272;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;418;96
2273;Miss;Red;;10;4
2274;Dodge;Blue;;10;4
2275;Final Song;Purple;Attaches a Final Song marker to all Pokémon within 2 steps. Pokémon with that marker are knocked out after 5 turns.;332;24
2276;Dodge;Blue;;10;4
2277;Dragon Dance;White;Spin again until an Attack other than Dragon Dance is spun. Damage Attacks deal +50 damage;10;20
2278;Dodge;Blue;;10;4
2279;Hyper Beam;White;If the battle opponent is knocked out, the next turn will always be the other player's;518;36
2280;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;416;96
2281;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;449;96
2282;Miss;Red;;10;4
2283;Stun Poison;Purple;The battle opponent becomes poisoned. The battle opponent gains Wait 7;302;28
2284;White Tentacles;White;Attach a Symbiont marker to the battle opponent. A Pokémon with this marker attached can only be used by its opposing player (MP Moves only). This marker can be removed by tagging;340;28
2285;Miss;Red;;10;4
2286;Call Signal;Blue;Move one of your Pokémon that is in the Ultra Space to a point 2 steps away from this Pokémon ;10;32
2287;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;348;96
2288;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;431;96
2289;Hyper Sonic;Gold;If the battle opponent's Attack is 100 damage or more, this Pokémon cannot be knocked out;428;32
2290;Annihilate;Blue;This Pokémon moves 2 steps away.;10;20
2291;Psystrike;White;;552;36
2292;Miss;Red;;10;8
2293;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;408;96
2294;Miss;Red;;10;4
2295;Ice Punch;White;If this Pokémon is knocked out, the battle opponent becomes frozen.;554;24
2296;Dodge;Blue;;10;4
2297;Superpower;White;;372;36
2298;Miss;Red;;10;4
2299;Chest Repulse;Blue;Attaches a Cracked marker to the battle opponent if the battle opponent spins an Attack of 130 or more damage;10;24
2300;All-Out Pummelling;White Z-Move;Attaches a Cracked marker to opposing Pokémon in a straight line directly behind the battle opponent;561;96
2301;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;451;96
2302;Miss;Red;;10;4
2303;Psychic Blade;White;Deals x2 damage if the battle opponent is a Fighting-type Pokémon;300;36
2304;Night Slash;White;If this Pokémon is not knocked out, you may switch this Pokémon with 1 of your Benched Pokémon;419;32
2305;Teleport;Purple;This Pokémon moves 2 steps away.;359;24
2306;All-Out Pummelling;White Z-Move;Attaches a Cracked marker to opposing Pokémon in a straight line directly behind the battle opponent;302;96
2307;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;459;96
2308;Psychic Shove;Purple;The battle opponent is knocked as far back as possible in a straight line. Any Pokémon it collides with are also knocked back. All affected Pokémon gain Wait.;302;32
2309;Laser Focus;Blue;On the next turn, all the Purple Attacks of the battle opponent of this Pokémon become misses;10;20
2310;Psystrike;White;;448;36
2311;Miss;Red;;10;8
2312;All-Out Pummelling;White Z-Move;Attaches a Cracked marker to opposing Pokémon in a straight line directly behind the battle opponent;499;96
2313;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;549;96
2314;Miss;Red;;10;4
2315;Low Sweep;White;Attaches an MP - 1 marker to the battle opponent;572;36
2316;Dodge;Blue;;10;4
2317;Ice Beam;White;If this Pokémon is knocked out, the battle opponent becomes frozen.;509;24
2318;Miss;Red;;10;4
